plan_id,run_id,kind,replica,stage_or_suite,world_seed,agent_seed,schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations
issue103-dqn-task2-reward-control,eval-r2-classic-primary-seed-003,evaluation,r2,classic-primary,71003,81003,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,400,400,1.0,True,step_limit,cbb260f28f1c90a10517ad6fc9ef9c48acf2645d8c9f847afd75ec85e6556e51,400,0,0,0,0,0,0,0.5955696105957031,0.8834719657897948,1.4119148254394531,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-classic-primary-seed-004,evaluation,r2,classic-primary,71004,81004,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,21,21,0,0,9,0,11,3,1,3,21,0.14285714285714285,False,killed,3806cae01ca8130092d5f2099567cc039f6f473227d090da41f9fc530213cf81,1,7,1,4,3,5,0,0.6575584411621094,1.0836124420166016,1.4922618865966797,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-classic-primary-seed-005,evaluation,r2,classic-primary,71005,81005,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,14,14,0,0,9,1,6,2,1,3,14,0.21428571428571427,False,killed,eb2cd159bf10fc54958352e6f245cbf04cc8963b8ef7839a44b43c947bc37e04,1,3,1,2,3,4,0,0.7345676422119141,1.3465523719787595,1.7573833465576172,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-classic-primary-seed-006,evaluation,r2,classic-primary,71006,81006,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,17,17,1,1,9,1,8,2,1,0,17,0.0,False,killed,3aae2301475616935743972c67cfbdf72fe6b56e80602cc9b03998c0d7e50ddd,1,6,1,4,3,2,0,0.6623268127441406,1.049232482910156,1.3751983642578125,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-classic-primary-seed-007,evaluation,r2,classic-primary,71007,81007,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,9,0,3,1,0,1,400,0.0025,True,step_limit,1a64086c6f49453c4596da8d2f157a7dd4254ca1e5941184923c0401331d0c3d,1,1,1,1,394,2,0,0.6026029586791992,0.7860422134399412,1.4452934265136719,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-classic-primary-seed-008,evaluation,r2,classic-primary,71008,81008,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,15,15,0,0,9,0,4,2,1,2,15,0.13333333333333333,False,killed,999a4e6dd4b64227c0e4fd02062225dc5a08d15e9f340ba8a1ed63f11989b392,1,5,1,2,2,4,0,0.7073879241943359,1.1659145355224605,1.4553070068359375,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-classic-primary-seed-009,evaluation,r2,classic-primary,71009,81009,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,9,0,6,2,0,1,400,0.0025,True,step_limit,a71eebd3edda4123e67e87bd49e416bea6fec4167131c48e9173d5959b10e484,2,195,2,194,4,3,0,0.6041526794433594,0.8445143699645989,1.6138553619384766,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-classic-primary-seed-010,evaluation,r2,classic-primary,71010,81010,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,9,0,3,1,0,0,400,0.0,True,step_limit,1d43c4b25374752ed13832203c42304b1428ef0dda98b5afb4ca3cd33ec02b9e,1,198,1,196,3,1,0,0.6545782089233398,0.8976340293884275,1.8658638000488281,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-classic-repeat-seed-001,evaluation,r2,classic-repeat,71001,81001,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,9,0,3,1,0,2,400,0.005,True,step_limit,239d0684874b3941b4b21f1ce11caa9ebf421113fd29ad6b0c50663c1a45c2f7,1,198,1,196,1,3,0,0.6428956985473633,0.8800029754638672,2.6497840881347656,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-classic-repeat-seed-002,evaluation,r2,classic-repeat,71002,81002,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.5524158477783203,0.800883769989013,1.667022705078125,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-classic-repeat-seed-003,evaluation,r2,classic-repeat,71003,81003,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,400,400,1.0,True,step_limit,cbb260f28f1c90a10517ad6fc9ef9c48acf2645d8c9f847afd75ec85e6556e51,400,0,0,0,0,0,0,0.6159543991088867,0.8262276649475097,1.7292499542236328,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-classic-repeat-seed-004,evaluation,r2,classic-repeat,71004,81004,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,21,21,0,0,9,0,11,3,1,3,21,0.14285714285714285,False,killed,3806cae01ca8130092d5f2099567cc039f6f473227d090da41f9fc530213cf81,1,7,1,4,3,5,0,0.7033348083496094,1.0328292846679688,1.4221668243408203,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-classic-repeat-seed-005,evaluation,r2,classic-repeat,71005,81005,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,14,14,0,0,9,1,6,2,1,3,14,0.21428571428571427,False,killed,eb2cd159bf10fc54958352e6f245cbf04cc8963b8ef7839a44b43c947bc37e04,1,3,1,2,3,4,0,0.6191730499267578,1.246023178100586,1.2850761413574219,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-classic-repeat-seed-006,evaluation,r2,classic-repeat,71006,81006,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,17,17,1,1,9,1,8,2,1,0,17,0.0,False,killed,3aae2301475616935743972c67cfbdf72fe6b56e80602cc9b03998c0d7e50ddd,1,6,1,4,3,2,0,0.6337165832519531,1.3004779815673824,1.7282962799072266,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-classic-repeat-seed-007,evaluation,r2,classic-repeat,71007,81007,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,9,0,3,1,0,1,400,0.0025,True,step_limit,1a64086c6f49453c4596da8d2f157a7dd4254ca1e5941184923c0401331d0c3d,1,1,1,1,394,2,0,0.6034374237060547,0.8686065673828121,3.760099411010742,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-classic-repeat-seed-008,evaluation,r2,classic-repeat,71008,81008,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,15,15,0,0,9,0,4,2,1,2,15,0.13333333333333333,False,killed,999a4e6dd4b64227c0e4fd02062225dc5a08d15e9f340ba8a1ed63f11989b392,1,5,1,2,2,4,0,0.6921291351318359,1.0249614715576167,1.3136863708496094,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-classic-repeat-seed-009,evaluation,r2,classic-repeat,71009,81009,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,9,0,6,2,0,1,400,0.0025,True,step_limit,a71eebd3edda4123e67e87bd49e416bea6fec4167131c48e9173d5959b10e484,2,195,2,194,4,3,0,0.6335973739624023,0.8842825889587398,3.0498504638671875,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-classic-repeat-seed-010,evaluation,r2,classic-repeat,71010,81010,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,9,0,3,1,0,0,400,0.0,True,step_limit,1d43c4b25374752ed13832203c42304b1428ef0dda98b5afb4ca3cd33ec02b9e,1,198,1,196,3,1,0,0.6029605865478516,0.8716702461242669,1.3184547424316406,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-primary-seed-001,evaluation,r2,coin-heaven-primary,72001,82001,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,1,1,50,0,0,0,0,399,400,0.9975,True,step_limit,f1930b147c84d5e66e8644800fc583b118ee8e62b5cde4c1746741da4c81d71a,1,0,0,399,0,0,0,0.5904436111450195,0.7781505584716795,2.516508102416992,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-primary-seed-002,evaluation,r2,coin-heaven-primary,72002,82002,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,7,7,50,0,0,0,0,389,400,0.9725,True,step_limit,a45c2c58cc6a224998283583ee14a269fdac929d17e78eb89dbdbd9ecdede180,9,391,0,0,0,0,0,0.5666017532348633,0.7956504821777342,1.3782978057861328,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-primary-seed-003,evaluation,r2,coin-heaven-primary,72003,82003,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,2,2,50,0,0,0,0,0,400,0.0,True,step_limit,18c72b008d4f2f07c796d1ee9c5cd4a871f41a680fb21000598637df0945af1b,0,201,0,199,0,0,0,0.6473064422607422,0.8133530616760253,1.6942024230957031,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-primary-seed-004,evaluation,r2,coin-heaven-primary,72004,82004,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,3,3,50,0,0,0,0,1,400,0.0025,True,step_limit,48260c2a98af9fe8456289e5cbaeca09d843cf6353af04ec76bb8d6cf0c349f8,0,2,0,1,397,0,0,0.6859302520751953,0.8151650428771973,2.2389888763427734,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-primary-seed-005,evaluation,r2,coin-heaven-primary,72005,82005,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,1,1,50,0,0,0,0,398,400,0.995,True,step_limit,9e311159a153704a32f308db6e7181f39044ab4621d2f73188e34fd3958de845,0,398,2,0,0,0,0,0.7557868957519531,1.003563404083252,2.2504329681396484,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-primary-seed-006,evaluation,r2,coin-heaven-primary,72006,82006,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,3,3,50,0,0,0,0,0,400,0.0,True,step_limit,f780a5213a172b0130c0e42e2f6913b2e783c8c9ccd7f4ac3c45925f2bccd1b3,0,202,0,198,0,0,0,0.6492137908935547,0.866568088531494,1.96075439453125,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-primary-seed-007,evaluation,r2,coin-heaven-primary,72007,82007,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,399,400,0.9975,True,step_limit,2e5b0acbf12fc4cd2aee2a8e5ce0b171ad5cbb281881330678a61d48770e0c43,399,1,0,0,0,0,0,0.5589723587036133,0.7608294486999512,1.8572807312011719,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-primary-seed-008,evaluation,r2,coin-heaven-primary,72008,82008,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,1,1,50,0,0,0,0,399,400,0.9975,True,step_limit,2e5b0acbf12fc4cd2aee2a8e5ce0b171ad5cbb281881330678a61d48770e0c43,399,1,0,0,0,0,0,0.5508661270141602,0.7094860076904295,1.312255859375,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-primary-seed-009,evaluation,r2,coin-heaven-primary,72009,82009,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,1,1,50,0,0,0,0,399,400,0.9975,True,step_limit,3e7205c882a6358ae2f2f227ef9c3ffb7f563b0233b28230be4b5813ea25e089,1,399,0,0,0,0,0,0.5478858947753906,0.7333993911743164,1.6200542449951172,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-primary-seed-010,evaluation,r2,coin-heaven-primary,72010,82010,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,5,5,50,0,0,0,0,389,400,0.9725,True,step_limit,a34330d1c5a9c78fdfaac0e179974fc27a8f9f422bf63e0bac37445950a2e29b,389,0,0,11,0,0,0,0.5304813385009766,0.6952524185180662,1.374959945678711,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-repeat-seed-001,evaluation,r2,coin-heaven-repeat,72001,82001,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,1,1,50,0,0,0,0,399,400,0.9975,True,step_limit,f1930b147c84d5e66e8644800fc583b118ee8e62b5cde4c1746741da4c81d71a,1,0,0,399,0,0,0,0.5336999893188477,0.6728887557983397,1.2493133544921875,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-repeat-seed-002,evaluation,r2,coin-heaven-repeat,72002,82002,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,7,7,50,0,0,0,0,389,400,0.9725,True,step_limit,a45c2c58cc6a224998283583ee14a269fdac929d17e78eb89dbdbd9ecdede180,9,391,0,0,0,0,0,0.5326271057128906,0.653994083404541,1.1851787567138672,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-repeat-seed-003,evaluation,r2,coin-heaven-repeat,72003,82003,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,2,2,50,0,0,0,0,0,400,0.0,True,step_limit,18c72b008d4f2f07c796d1ee9c5cd4a871f41a680fb21000598637df0945af1b,0,201,0,199,0,0,0,0.6101131439208984,0.8211731910705566,2.0771026611328125,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-repeat-seed-004,evaluation,r2,coin-heaven-repeat,72004,82004,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,3,3,50,0,0,0,0,1,400,0.0025,True,step_limit,48260c2a98af9fe8456289e5cbaeca09d843cf6353af04ec76bb8d6cf0c349f8,0,2,0,1,397,0,0,0.6659030914306641,0.9102344512939449,1.439809799194336,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-repeat-seed-005,evaluation,r2,coin-heaven-repeat,72005,82005,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,1,1,50,0,0,0,0,398,400,0.995,True,step_limit,9e311159a153704a32f308db6e7181f39044ab4621d2f73188e34fd3958de845,0,398,2,0,0,0,0,0.6597042083740234,0.9684085845947263,1.554727554321289,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-repeat-seed-006,evaluation,r2,coin-heaven-repeat,72006,82006,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,3,3,50,0,0,0,0,0,400,0.0,True,step_limit,f780a5213a172b0130c0e42e2f6913b2e783c8c9ccd7f4ac3c45925f2bccd1b3,0,202,0,198,0,0,0,0.6158351898193359,0.8528470993041992,1.2483596801757812,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-repeat-seed-007,evaluation,r2,coin-heaven-repeat,72007,82007,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,399,400,0.9975,True,step_limit,2e5b0acbf12fc4cd2aee2a8e5ce0b171ad5cbb281881330678a61d48770e0c43,399,1,0,0,0,0,0,0.5449056625366211,0.7199168205261225,1.2943744659423828,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-repeat-seed-008,evaluation,r2,coin-heaven-repeat,72008,82008,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,1,1,50,0,0,0,0,399,400,0.9975,True,step_limit,2e5b0acbf12fc4cd2aee2a8e5ce0b171ad5cbb281881330678a61d48770e0c43,399,1,0,0,0,0,0,0.545501708984375,0.882744789123535,1.4874935150146484,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-repeat-seed-009,evaluation,r2,coin-heaven-repeat,72009,82009,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,1,1,50,0,0,0,0,399,400,0.9975,True,step_limit,3e7205c882a6358ae2f2f227ef9c3ffb7f563b0233b28230be4b5813ea25e089,1,399,0,0,0,0,0,0.5739927291870117,0.8835673332214351,2.0055770874023438,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-coin-heaven-repeat-seed-010,evaluation,r2,coin-heaven-repeat,72010,82010,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,5,5,50,0,0,0,0,389,400,0.9725,True,step_limit,a34330d1c5a9c78fdfaac0e179974fc27a8f9f422bf63e0bac37445950a2e29b,389,0,0,11,0,0,0,0.5508661270141602,0.7883906364440908,1.5213489532470703,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-primary-seed-001,evaluation,r2,loot-crate-primary,73001,83001,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,7,7,0,0,50,3,6,1,1,0,7,0.0,False,killed,9b1812ed7d95e5a07b0a3bc9d8b9c5a072e9082e6f8068d7079b6171e8399e53,0,3,0,3,0,1,0,0.7581710815429688,1.7337560653686515,2.1390914916992188,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-primary-seed-002,evaluation,r2,loot-crate-primary,73002,83002,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,7,7,0,0,50,3,3,1,1,0,7,0.0,False,killed,967d51d0fc77fe9574324db01fbcaa501c79ca4c431142cf57fb147f53aaf5e8,1,1,1,1,2,1,0,0.6775856018066406,1.1947631835937498,1.2860298156738281,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-primary-seed-003,evaluation,r2,loot-crate-primary,73003,83003,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,50,3,5,1,0,392,400,0.98,True,step_limit,708b8856fb996ebb8e5aedf6b4457559e91504f7c678dd1d8d9791fd30912c2c,2,3,391,3,0,1,0,0.5917549133300781,0.870966911315918,1.699209213256836,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-primary-seed-004,evaluation,r2,loot-crate-primary,73004,83004,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.6033182144165039,0.8688330650329583,1.981496810913086,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-primary-seed-005,evaluation,r2,loot-crate-primary,73005,83005,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,2,2,50,2,5,2,0,2,400,0.005,True,step_limit,953df94915e25fa0b9f00a2440547dbf6d0be503f1d92c57e0086211e9417c1c,191,7,191,3,4,4,0,0.584721565246582,0.8691072463989257,1.5170574188232422,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-primary-seed-006,evaluation,r2,loot-crate-primary,73006,83006,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,50,1,3,1,0,3,400,0.0075,True,step_limit,e52cd264acf48fb319c3279431ab9442a52110aa418f315d99a0e8c90178f746,0,2,1,1,393,3,0,0.5229711532592773,0.8932352066040034,3.996610641479492,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-primary-seed-007,evaluation,r2,loot-crate-primary,73007,83007,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,7,7,0,0,50,2,2,1,1,0,7,0.0,False,killed,967d51d0fc77fe9574324db01fbcaa501c79ca4c431142cf57fb147f53aaf5e8,1,1,1,1,2,1,0,0.667572021484375,1.294302940368652,1.438140869140625,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-primary-seed-008,evaluation,r2,loot-crate-primary,73008,83008,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,400,400,1.0,True,step_limit,cbb260f28f1c90a10517ad6fc9ef9c48acf2645d8c9f847afd75ec85e6556e51,400,0,0,0,0,0,0,0.6399154663085938,0.9128093719482421,2.7074813842773438,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-primary-seed-009,evaluation,r2,loot-crate-primary,73009,83009,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,0.6222724914550781,0.948357582092285,5.903959274291992,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-primary-seed-010,evaluation,r2,loot-crate-primary,73010,83010,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,7,7,0,0,50,1,2,1,1,0,7,0.0,False,killed,967d51d0fc77fe9574324db01fbcaa501c79ca4c431142cf57fb147f53aaf5e8,1,1,1,1,2,1,0,0.6356239318847656,1.7384529113769522,2.0995140075683594,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-repeat-seed-001,evaluation,r2,loot-crate-repeat,73001,83001,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,7,7,0,0,50,3,6,1,1,0,7,0.0,False,killed,9b1812ed7d95e5a07b0a3bc9d8b9c5a072e9082e6f8068d7079b6171e8399e53,0,3,0,3,0,1,0,0.7877349853515625,1.4814615249633782,1.7232894897460938,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-repeat-seed-002,evaluation,r2,loot-crate-repeat,73002,83002,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,7,7,0,0,50,3,3,1,1,0,7,0.0,False,killed,967d51d0fc77fe9574324db01fbcaa501c79ca4c431142cf57fb147f53aaf5e8,1,1,1,1,2,1,0,0.60272216796875,1.1576175689697263,1.268625259399414,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-repeat-seed-003,evaluation,r2,loot-crate-repeat,73003,83003,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,50,3,5,1,0,392,400,0.98,True,step_limit,708b8856fb996ebb8e5aedf6b4457559e91504f7c678dd1d8d9791fd30912c2c,2,3,391,3,0,1,0,0.6082057952880859,0.8600831031799311,1.3811588287353516,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-repeat-seed-004,evaluation,r2,loot-crate-repeat,73004,83004,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.6127357482910156,1.1643528938293455,2.5377273559570312,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-repeat-seed-005,evaluation,r2,loot-crate-repeat,73005,83005,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,2,2,50,2,5,2,0,2,400,0.005,True,step_limit,953df94915e25fa0b9f00a2440547dbf6d0be503f1d92c57e0086211e9417c1c,191,7,191,3,4,4,0,0.6313323974609375,0.9071230888366689,1.4200210571289062,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-repeat-seed-006,evaluation,r2,loot-crate-repeat,73006,83006,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,50,1,3,1,0,3,400,0.0075,True,step_limit,e52cd264acf48fb319c3279431ab9442a52110aa418f315d99a0e8c90178f746,0,2,1,1,393,3,0,0.5421638488769531,0.7729887962341309,1.3003349304199219,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-repeat-seed-007,evaluation,r2,loot-crate-repeat,73007,83007,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,7,7,0,0,50,2,2,1,1,0,7,0.0,False,killed,967d51d0fc77fe9574324db01fbcaa501c79ca4c431142cf57fb147f53aaf5e8,1,1,1,1,2,1,0,0.8080005645751953,1.3856410980224607,1.5118122100830078,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-repeat-seed-008,evaluation,r2,loot-crate-repeat,73008,83008,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,400,400,1.0,True,step_limit,cbb260f28f1c90a10517ad6fc9ef9c48acf2645d8c9f847afd75ec85e6556e51,400,0,0,0,0,0,0,0.6878376007080078,0.9623050689697261,1.3124942779541016,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-repeat-seed-009,evaluation,r2,loot-crate-repeat,73009,83009,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,0.6257295608520508,0.8297801017761223,1.3267993927001953,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r2-loot-crate-repeat-seed-010,evaluation,r2,loot-crate-repeat,73010,83010,1,1,_run_plan_e9d126660c_db77fd01af,evaluation,7,7,0,0,50,1,2,1,1,0,7,0.0,False,killed,967d51d0fc77fe9574324db01fbcaa501c79ca4c431142cf57fb147f53aaf5e8,1,1,1,1,2,1,0,0.7100105285644531,1.3674736022949214,1.5497207641601562,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r3-classic-primary-seed-001,evaluation,r3,classic-primary,71001,81001,1,1,_run_plan_e9d126660c_e49d63b2a8,evaluation,20,20,0,0,9,0,12,3,1,2,20,0.1,False,killed,5554f15cb302666e189040e6142bf553040140ce0649865dd2cdae522d365c16,3,3,4,2,5,3,0,0.6656646728515625,1.0413408279418948,1.4204978942871094,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r3-classic-primary-seed-002,evaluation,r3,classic-primary,71002,81002,1,1,_run_plan_e9d126660c_e49d63b2a8,evaluation,400,400,0,0,9,1,12,3,0,1,400,0.0025,True,step_limit,f4052b898a09ffb6f5a79ea97c0bcf2a5fa46e6502a763ae08ced00f6dbf5345,1,3,8,3,382,3,0,0.6524324417114258,0.9029269218444818,1.6093254089355469,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r3-classic-primary-seed-003,evaluation,r3,classic-primary,71003,81003,1,1,_run_plan_e9d126660c_e49d63b2a8,evaluation,16,16,0,0,9,0,4,2,1,1,16,0.0625,False,killed,4c6515ce0f5a2dc699001f633fd370d59758284c38bcd8d05ecf9e951064e1c2,4,1,5,1,2,3,0,0.6309747695922852,1.047670841217041,1.4004707336425781,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r3-classic-primary-seed-004,evaluation,r3,classic-primary,71004,81004,1,1,_run_plan_e9d126660c_e49d63b2a8,evaluation,400,400,0,0,9,0,5,2,0,3,400,0.0075,True,step_limit,c05f74743027da39b0fe82851f0e76d1e08528512cf294404aa20ef6c1887e9c,1,3,2,1,389,4,0,0.5772113800048828,0.753498077392578,1.4667510986328125,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r3-classic-primary-seed-005,evaluation,r3,classic-primary,71005,81005,1,1,_run_plan_e9d126660c_e49d63b2a8,evaluation,400,400,0,0,9,1,6,2,0,387,400,0.9675,True,step_limit,1431f8581dd25b3288029f4f781683e3c7307a1dacc86e81098ec20d7d0e5ed3,1,2,386,1,6,4,0,0.5837678909301758,0.8007645606994626,1.840829849243164,,,,,,,,,
issue103-dqn-task2-reward-control,eval-r3-classic-primary-seed-006,evaluation,r3,classic-primary,71006,81006,1,1,_run_plan_e9d126660c_e49d63b2a8,evaluation,400,400,1,1,9,1,3,1,0,2,400,0.005,True,step_limit,ac860d80cc6601a4c1f4bc2df1853ae9a04879348ee587883ce6eb70136c31a3,1,198,1,197,1,2,0,0.5782842636108398,0.7828712463378905,1.6002655029296875,,,,,,,,,
