plan_id,run_id,kind,replica,stage_or_suite,world_seed,agent_seed,schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations
issue103-dqn-task2-reward-survival-rebalance,eval-r2-classic-primary-seed-002,evaluation,r2,classic-primary,71002,81002,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,9,0,2,2,0,4,400,0.01,True,step_limit,f3d0d37f0abfc4e3d0a7b1ca09e391aabab9c740e4787fe38938ea876d5fb958,195,1,197,3,2,2,0,0.6268024444580078,0.8440494537353516,1.2357234954833984,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-classic-primary-seed-003,evaluation,r2,classic-primary,71003,81003,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,9,0,2,1,0,1,400,0.0025,True,step_limit,84cf88c7e88a90330538932e513785307cb272ac49addb4c9f5f49a6b902a270,197,2,197,1,2,1,0,0.6268024444580078,0.8955597877502441,1.3761520385742188,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-classic-primary-seed-004,evaluation,r2,classic-primary,71004,81004,1,1,_run_plan_147b03874d_db77fd01af,evaluation,28,28,0,0,9,0,14,4,1,4,28,0.14285714285714285,False,killed,ccebad7c77fdcecb98c1834a6256295ed935a40fa17faa57c3fbfe5da0f3ec1c,3,7,3,3,5,7,0,0.6316900253295898,1.2011051177978511,1.4622211456298828,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-classic-primary-seed-005,evaluation,r2,classic-primary,71005,81005,1,1,_run_plan_147b03874d_db77fd01af,evaluation,29,29,1,1,9,2,11,4,1,4,29,0.13793103448275862,False,killed,afa159a4c7bc70e7de8efdae1e71d5f1fff2b1b0ba81974145e2d8681b63a89c,6,6,5,3,2,7,0,0.7154941558837891,1.2366294860839837,1.3625621795654297,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-classic-primary-seed-006,evaluation,r2,classic-primary,71006,81006,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,9,1,3,1,0,2,400,0.005,True,step_limit,47f507bcca9bafd79eabcd713b88f74d80663ce2a4c141d2abc58afbce29a48a,1,2,1,1,393,2,0,0.6357431411743164,0.8585095405578611,1.9886493682861328,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-classic-primary-seed-007,evaluation,r2,classic-primary,71007,81007,1,1,_run_plan_147b03874d_db77fd01af,evaluation,23,23,2,2,9,2,8,3,1,4,23,0.17391304347826086,False,killed,af5d1e014ab8776317b7162cae10900234be129ef325a1fdc32fa9321a208306,7,3,1,2,6,4,0,0.6549358367919922,1.0361909866333006,1.7859935760498047,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-classic-primary-seed-008,evaluation,r2,classic-primary,71008,81008,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,9,1,5,2,0,1,400,0.0025,True,step_limit,bda0105ac834519d08a2eba6cce7faa18bea0964593c3fd7c879870322394518,2,195,1,194,6,2,0,0.6656646728515625,1.0415434837341306,3.3969879150390625,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-classic-primary-seed-009,evaluation,r2,classic-primary,71009,81009,1,1,_run_plan_147b03874d_db77fd01af,evaluation,21,21,0,0,9,0,8,3,1,2,21,0.09523809523809523,False,killed,0b0d7ed2c3703b7ae81c2b8f0cd9de1b5bfcdf5f5741d6aaa0ec6b72012aba03,1,7,1,3,5,4,0,0.8547306060791016,1.863718032836914,1.966238021850586,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-classic-primary-seed-010,evaluation,r2,classic-primary,71010,81010,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,9,0,5,2,0,2,400,0.005,True,step_limit,6b2f8db0372e4ee31b1d2c16e583f1c2a5c7d3ffe08f1c5378ddb819f4154090,194,4,194,1,5,2,0,0.5985498428344727,0.826203823089599,4.5623779296875,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-classic-repeat-seed-001,evaluation,r2,classic-repeat,71001,81001,1,1,_run_plan_147b03874d_db77fd01af,evaluation,21,21,0,0,9,0,8,3,1,4,21,0.19047619047619047,False,killed,2bf3003c64ca8ba23a46e29e8f315e79349a4c28bf30ba68f78e81e5e72ced70,5,4,2,1,6,3,0,0.4940032958984375,0.8935928344726562,1.1873245239257812,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-classic-repeat-seed-002,evaluation,r2,classic-repeat,71002,81002,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,9,0,2,2,0,4,400,0.01,True,step_limit,f3d0d37f0abfc4e3d0a7b1ca09e391aabab9c740e4787fe38938ea876d5fb958,195,1,197,3,2,2,0,0.5878210067749023,0.804769992828369,1.8286705017089844,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-classic-repeat-seed-003,evaluation,r2,classic-repeat,71003,81003,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,9,0,2,1,0,1,400,0.0025,True,step_limit,84cf88c7e88a90330538932e513785307cb272ac49addb4c9f5f49a6b902a270,197,2,197,1,2,1,0,0.6314516067504883,0.8661866188049316,1.7168521881103516,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-classic-repeat-seed-004,evaluation,r2,classic-repeat,71004,81004,1,1,_run_plan_147b03874d_db77fd01af,evaluation,28,28,0,0,9,0,14,4,1,4,28,0.14285714285714285,False,killed,ccebad7c77fdcecb98c1834a6256295ed935a40fa17faa57c3fbfe5da0f3ec1c,3,7,3,3,5,7,0,0.7480382919311523,1.190388202667236,1.2938976287841797,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-classic-repeat-seed-005,evaluation,r2,classic-repeat,71005,81005,1,1,_run_plan_147b03874d_db77fd01af,evaluation,29,29,1,1,9,2,11,4,1,4,29,0.13793103448275862,False,killed,afa159a4c7bc70e7de8efdae1e71d5f1fff2b1b0ba81974145e2d8681b63a89c,6,6,5,3,2,7,0,0.5452632904052734,1.0028362274169917,1.394510269165039,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-classic-repeat-seed-006,evaluation,r2,classic-repeat,71006,81006,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,9,1,3,1,0,2,400,0.005,True,step_limit,47f507bcca9bafd79eabcd713b88f74d80663ce2a4c141d2abc58afbce29a48a,1,2,1,1,393,2,0,0.5472898483276367,0.7997393608093258,1.6090869903564453,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-classic-repeat-seed-007,evaluation,r2,classic-repeat,71007,81007,1,1,_run_plan_147b03874d_db77fd01af,evaluation,23,23,2,2,9,2,8,3,1,4,23,0.17391304347826086,False,killed,af5d1e014ab8776317b7162cae10900234be129ef325a1fdc32fa9321a208306,7,3,1,2,6,4,0,0.6597042083740234,0.7920742034912109,1.3263225555419922,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-classic-repeat-seed-008,evaluation,r2,classic-repeat,71008,81008,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,9,1,5,2,0,1,400,0.0025,True,step_limit,bda0105ac834519d08a2eba6cce7faa18bea0964593c3fd7c879870322394518,2,195,1,194,6,2,0,0.5629062652587891,0.794863700866699,1.4064311981201172,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-classic-repeat-seed-009,evaluation,r2,classic-repeat,71009,81009,1,1,_run_plan_147b03874d_db77fd01af,evaluation,21,21,0,0,9,0,8,3,1,2,21,0.09523809523809523,False,killed,0b0d7ed2c3703b7ae81c2b8f0cd9de1b5bfcdf5f5741d6aaa0ec6b72012aba03,1,7,1,3,5,4,0,0.5824565887451172,1.070261001586914,1.1570453643798828,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-classic-repeat-seed-010,evaluation,r2,classic-repeat,71010,81010,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,9,0,5,2,0,2,400,0.005,True,step_limit,6b2f8db0372e4ee31b1d2c16e583f1c2a5c7d3ffe08f1c5378ddb819f4154090,194,4,194,1,5,2,0,0.579833984375,0.7799029350280751,1.6226768493652344,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-primary-seed-001,evaluation,r2,coin-heaven-primary,72001,82001,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,3,3,50,0,0,0,0,0,400,0.0,True,step_limit,bd20f9c635020e026176cb61559524da146433132dd673eed98467e243d45d0f,2,0,1,6,391,0,0,0.5654096603393555,0.8243680000305175,1.3713836669921875,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-primary-seed-002,evaluation,r2,coin-heaven-primary,72002,82002,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,2,2,50,0,0,1,0,0,400,0.0,True,step_limit,b9b6df28ae1ceabc937083ba80ceceb2710cc5d602a081e77be3cea7893f387b,4,1,0,0,394,1,0,0.5548000335693359,0.8198738098144526,1.3740062713623047,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-primary-seed-003,evaluation,r2,coin-heaven-primary,72003,82003,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,1,1,50,0,0,0,0,0,400,0.0,True,step_limit,fecee921df710726731d79707a7abcd79a0be7bf629024b81ab6ee8df6ae2871,0,1,0,0,399,0,0,0.5816221237182617,0.8192539215087891,1.4307498931884766,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-primary-seed-004,evaluation,r2,coin-heaven-primary,72004,82004,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,2,2,50,0,0,0,0,1,400,0.0025,True,step_limit,80f1c3ca118be9e9caebd72c0e093b10f206cbf00a1dd73c6f68770560a30181,0,1,1,0,398,0,0,0.5393028259277344,0.6741166114807128,1.3387203216552734,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-primary-seed-005,evaluation,r2,coin-heaven-primary,72005,82005,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,868af88dd5c07040cd7792f609ea0a2881a121ba06feea67a096e0e58f5aa111,0,0,1,0,399,0,0,0.5896091461181641,0.820028781890869,1.483917236328125,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-primary-seed-006,evaluation,r2,coin-heaven-primary,72006,82006,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,fecee921df710726731d79707a7abcd79a0be7bf629024b81ab6ee8df6ae2871,0,1,0,0,399,0,0,0.5701780319213867,0.7580399513244628,1.5513896942138672,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-primary-seed-007,evaluation,r2,coin-heaven-primary,72007,82007,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,868af88dd5c07040cd7792f609ea0a2881a121ba06feea67a096e0e58f5aa111,0,0,1,0,399,0,0,0.5410909652709961,0.7293343544006345,1.316070556640625,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-primary-seed-008,evaluation,r2,coin-heaven-primary,72008,82008,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,3,3,50,0,0,1,0,394,400,0.985,True,step_limit,c7e45ea748ae942c156d3ed5aad2b86b852b807607732558f96bf13ff8dfbacc,394,3,2,0,0,1,0,0.5640983581542969,0.7291436195373535,1.6314983367919922,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-primary-seed-009,evaluation,r2,coin-heaven-primary,72009,82009,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,1,1,50,0,0,0,0,0,400,0.0,True,step_limit,de02bcc691235f26fa8ea53e0ab3439be363ce41242c7a49ce07253d2b639f3c,2,0,0,0,398,0,0,0.6697177886962891,0.8249640464782715,1.7309188842773438,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-primary-seed-010,evaluation,r2,coin-heaven-primary,72010,82010,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,2,2,50,0,0,0,0,399,400,0.9975,True,step_limit,3b6fd54d04a7460efd2a86398563001a2ed2ddda36c99ddef948b5f2b0aafa5b,1,0,398,1,0,0,0,0.5265474319458008,0.7108092308044432,1.3763904571533203,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-repeat-seed-001,evaluation,r2,coin-heaven-repeat,72001,82001,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,3,3,50,0,0,0,0,0,400,0.0,True,step_limit,bd20f9c635020e026176cb61559524da146433132dd673eed98467e243d45d0f,2,0,1,6,391,0,0,0.5168914794921875,0.6559133529663086,1.1587142944335938,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-repeat-seed-002,evaluation,r2,coin-heaven-repeat,72002,82002,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,2,2,50,0,0,1,0,0,400,0.0,True,step_limit,b9b6df28ae1ceabc937083ba80ceceb2710cc5d602a081e77be3cea7893f387b,4,1,0,0,394,1,0,0.5217790603637695,0.731730461120605,1.3413429260253906,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-repeat-seed-003,evaluation,r2,coin-heaven-repeat,72003,82003,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,1,1,50,0,0,0,0,0,400,0.0,True,step_limit,fecee921df710726731d79707a7abcd79a0be7bf629024b81ab6ee8df6ae2871,0,1,0,0,399,0,0,0.5432367324829102,0.6942987442016602,1.2123584747314453,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-repeat-seed-004,evaluation,r2,coin-heaven-repeat,72004,82004,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,2,2,50,0,0,0,0,1,400,0.0025,True,step_limit,80f1c3ca118be9e9caebd72c0e093b10f206cbf00a1dd73c6f68770560a30181,0,1,1,0,398,0,0,0.5238056182861328,0.8194088935852044,5.244731903076172,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-repeat-seed-005,evaluation,r2,coin-heaven-repeat,72005,82005,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,868af88dd5c07040cd7792f609ea0a2881a121ba06feea67a096e0e58f5aa111,0,0,1,0,399,0,0,0.5252361297607422,0.8438706398010242,1.7507076263427734,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-repeat-seed-006,evaluation,r2,coin-heaven-repeat,72006,82006,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,fecee921df710726731d79707a7abcd79a0be7bf629024b81ab6ee8df6ae2871,0,1,0,0,399,0,0,0.5587339401245117,0.7410049438476554,4.594326019287109,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-repeat-seed-007,evaluation,r2,coin-heaven-repeat,72007,82007,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,868af88dd5c07040cd7792f609ea0a2881a121ba06feea67a096e0e58f5aa111,0,0,1,0,399,0,0,0.5217790603637695,0.6775259971618651,1.28936767578125,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-repeat-seed-008,evaluation,r2,coin-heaven-repeat,72008,82008,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,3,3,50,0,0,1,0,394,400,0.985,True,step_limit,c7e45ea748ae942c156d3ed5aad2b86b852b807607732558f96bf13ff8dfbacc,394,3,2,0,0,1,0,0.5964040756225586,0.9052991867065427,3.000974655151367,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-repeat-seed-009,evaluation,r2,coin-heaven-repeat,72009,82009,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,1,1,50,0,0,0,0,0,400,0.0,True,step_limit,de02bcc691235f26fa8ea53e0ab3439be363ce41242c7a49ce07253d2b639f3c,2,0,0,0,398,0,0,0.7232427597045898,1.1047363281249993,2.3016929626464844,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-coin-heaven-repeat-seed-010,evaluation,r2,coin-heaven-repeat,72010,82010,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,2,2,50,0,0,0,0,399,400,0.9975,True,step_limit,3b6fd54d04a7460efd2a86398563001a2ed2ddda36c99ddef948b5f2b0aafa5b,1,0,398,1,0,0,0,0.5413293838500977,0.7534384727478027,1.2340545654296875,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-primary-seed-001,evaluation,r2,loot-crate-primary,73001,83001,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.5929470062255859,0.8576869964599606,1.4443397521972656,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-primary-seed-002,evaluation,r2,loot-crate-primary,73002,83002,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,4,4,50,6,9,3,0,367,400,0.9175,True,step_limit,c27fe25298df9934ff4bbc0fa08fcf607b000572ec56e3a5f3cf2563ac1318cb,369,6,6,11,3,5,0,0.7375478744506836,1.0661721229553214,1.7993450164794922,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-primary-seed-003,evaluation,r2,loot-crate-primary,73003,83003,1,1,_run_plan_147b03874d_db77fd01af,evaluation,29,29,4,4,50,6,14,4,1,3,29,0.10344827586206896,False,killed,1dec3493e203b3d7c70364bbfa305cede8a0f6b72238d8dfcf044394194e8cee,6,7,5,5,0,6,0,0.6852149963378906,0.9791851043701171,1.7883777618408203,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-primary-seed-004,evaluation,r2,loot-crate-primary,73004,83004,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.6229877471923828,0.8695006370544431,1.3155937194824219,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-primary-seed-005,evaluation,r2,loot-crate-primary,73005,83005,1,1,_run_plan_147b03874d_db77fd01af,evaluation,7,7,0,0,50,2,2,1,1,0,7,0.0,False,killed,d69e5fb10189fcbcba36356d2766d938cef1767db67d67f81bc429f750338e92,1,1,1,1,2,1,0,0.5755424499511719,1.1538267135620115,1.2671947479248047,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-primary-seed-006,evaluation,r2,loot-crate-primary,73006,83006,1,1,_run_plan_147b03874d_db77fd01af,evaluation,35,35,3,3,50,5,14,4,1,6,35,0.17142857142857143,False,killed,a20df52edf36cb6717bec03b70bc652b337251dab6f4364ec88451d3b28251ae,4,7,9,4,5,6,0,0.5846023559570312,1.1779546737670898,1.2428760528564453,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-primary-seed-007,evaluation,r2,loot-crate-primary,73007,83007,1,1,_run_plan_147b03874d_db77fd01af,evaluation,50,50,6,6,50,9,13,5,1,8,50,0.16,False,killed,a3a9597625fafc2ec6f4304935542b4c77e693c8a439869ca1528cf1a4cb63de,8,7,12,9,3,11,0,0.5623102188110352,0.7592558860778806,1.8808841705322266,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-primary-seed-008,evaluation,r2,loot-crate-primary,73008,83008,1,1,_run_plan_147b03874d_db77fd01af,evaluation,8,8,0,0,50,2,3,1,1,1,8,0.125,False,killed,f30471ef7b7b517f22595efc6220fd0dbe91856bf4dc009803fbaea50f4cce6f,1,4,0,2,0,1,0,0.6399154663085938,1.1759042739868162,1.3256072998046875,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-primary-seed-009,evaluation,r2,loot-crate-primary,73009,83009,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,22dca40840b524fe41c5c274828b562e7f37bd5ddabfcf44dc084a9cbb6fcfb9,201,0,199,0,0,0,0,0.5929470062255859,0.9006261825561516,1.3663768768310547,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-primary-seed-010,evaluation,r2,loot-crate-primary,73010,83010,1,1,_run_plan_147b03874d_db77fd01af,evaluation,29,29,3,3,50,3,8,3,1,6,29,0.20689655172413793,False,killed,fa8db1c17e87de30b9e69d9ac4ff2ca7b50943829cb5ca2576a3a3e994714b3b,4,4,6,7,2,6,0,0.5791187286376953,0.7687091827392578,1.3310909271240234,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-repeat-seed-001,evaluation,r2,loot-crate-repeat,73001,83001,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.5747079849243164,0.7803201675415037,1.4536380767822266,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-repeat-seed-002,evaluation,r2,loot-crate-repeat,73002,83002,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,4,4,50,6,9,3,0,367,400,0.9175,True,step_limit,c27fe25298df9934ff4bbc0fa08fcf607b000572ec56e3a5f3cf2563ac1318cb,369,6,6,11,3,5,0,0.7191896438598633,1.0419607162475586,5.692243576049805,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-repeat-seed-003,evaluation,r2,loot-crate-repeat,73003,83003,1,1,_run_plan_147b03874d_db77fd01af,evaluation,29,29,4,4,50,6,14,4,1,3,29,0.10344827586206896,False,killed,1dec3493e203b3d7c70364bbfa305cede8a0f6b72238d8dfcf044394194e8cee,6,7,5,5,0,6,0,0.6692409515380859,0.8329391479492188,1.2700557708740234,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-repeat-seed-004,evaluation,r2,loot-crate-repeat,73004,83004,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.6049871444702148,1.134872436523437,1.8868446350097656,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-repeat-seed-005,evaluation,r2,loot-crate-repeat,73005,83005,1,1,_run_plan_147b03874d_db77fd01af,evaluation,7,7,0,0,50,2,2,1,1,0,7,0.0,False,killed,d69e5fb10189fcbcba36356d2766d938cef1767db67d67f81bc429f750338e92,1,1,1,1,2,1,0,0.6220340728759766,1.211309432983398,1.3606548309326172,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-repeat-seed-006,evaluation,r2,loot-crate-repeat,73006,83006,1,1,_run_plan_147b03874d_db77fd01af,evaluation,35,35,3,3,50,5,14,4,1,6,35,0.17142857142857143,False,killed,a20df52edf36cb6717bec03b70bc652b337251dab6f4364ec88451d3b28251ae,4,7,9,4,5,6,0,0.6270408630371094,1.2873888015747064,1.4481544494628906,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-repeat-seed-007,evaluation,r2,loot-crate-repeat,73007,83007,1,1,_run_plan_147b03874d_db77fd01af,evaluation,50,50,6,6,50,9,13,5,1,8,50,0.16,False,killed,a3a9597625fafc2ec6f4304935542b4c77e693c8a439869ca1528cf1a4cb63de,8,7,12,9,3,11,0,0.599980354309082,1.1475324630737296,1.3937950134277344,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-repeat-seed-008,evaluation,r2,loot-crate-repeat,73008,83008,1,1,_run_plan_147b03874d_db77fd01af,evaluation,8,8,0,0,50,2,3,1,1,1,8,0.125,False,killed,f30471ef7b7b517f22595efc6220fd0dbe91856bf4dc009803fbaea50f4cce6f,1,4,0,2,0,1,0,0.6766319274902344,1.2394785881042476,1.4994144439697266,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-repeat-seed-009,evaluation,r2,loot-crate-repeat,73009,83009,1,1,_run_plan_147b03874d_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,22dca40840b524fe41c5c274828b562e7f37bd5ddabfcf44dc084a9cbb6fcfb9,201,0,199,0,0,0,0,0.5612373352050781,0.8715748786926266,1.7597675323486328,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r2-loot-crate-repeat-seed-010,evaluation,r2,loot-crate-repeat,73010,83010,1,1,_run_plan_147b03874d_db77fd01af,evaluation,29,29,3,3,50,3,8,3,1,6,29,0.20689655172413793,False,killed,fa8db1c17e87de30b9e69d9ac4ff2ca7b50943829cb5ca2576a3a3e994714b3b,4,4,6,7,2,6,0,0.6046295166015625,0.8443832397460936,1.5397071838378906,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r3-classic-primary-seed-001,evaluation,r3,classic-primary,71001,81001,1,1,_run_plan_147b03874d_e49d63b2a8,evaluation,42,42,0,0,9,0,17,6,1,10,42,0.23809523809523808,False,killed,bdc8812e430278a8601197c712712fe9debfcd6415f4133b228888c627c5ec6c,8,8,6,9,1,10,0,0.605463981628418,1.0531663894653318,1.430511474609375,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r3-classic-primary-seed-002,evaluation,r3,classic-primary,71002,81002,1,1,_run_plan_147b03874d_e49d63b2a8,evaluation,27,27,0,0,9,0,6,4,1,7,27,0.25925925925925924,False,killed,8a77e58e4fbd0622bef902bcf085e51abe7d6fad054a535c5a2cb7e4b1e63fc7,3,3,6,7,2,6,0,0.7014274597167969,1.261281967163086,1.3463497161865234,,,,,,,,,
issue103-dqn-task2-reward-survival-rebalance,eval-r3-classic-primary-seed-003,evaluation,r3,classic-primary,71003,81003,1,1,_run_plan_147b03874d_e49d63b2a8,evaluation,29,29,0,0,9,0,6,4,1,6,29,0.20689655172413793,False,killed,221bc350f4ed9f1a81b5229a7d6c995428ee42f6ffdcb71196e3d67441e16d06,5,4,7,4,1,8,0,0.6875991821289062,0.9500980377197265,1.3890266418457031,,,,,,,,,
